X,Y,NDVI,NDBI,NDWI,Albedo,TS,Month
438870,3072630,0.08317953287087125,0.0464184665378043,-0.10558785987803149,13435.300393700787,39.84774535621938,july
438900,3072630,0.07245455701029617,0.05528651009153766,-0.10229155162893429,13549.042519685041,39.715363338248835,july
438930,3072630,0.06671033240543639,0.05385464474525068,-0.09344638756403462,13242.422440944882,39.52506131486501,july
438960,3072630,0.07668836452400325,0.053243501073217264,-0.09132202644785524,12886.762992125983,39.27733506658018,july
438990,3072630,0.1584934452382604,0.017153617559655162,-0.09898718151606267,12802.20590551181,38.89030853880928,july
439020,3072630,0.14820962769741522,0.022551620717499134,-0.10257499131374745,12998.376181102361,38.69160908401528,july
439050,3072630,0.09508903026019051,0.04187772411355872,-0.10501677172029932,12970.04350393701,38.48132505131133,july
439080,3072630,0.10791931000071281,0.03149827086643611,-0.08905177791640674,12401.592716535433,38.15700534563507,july
439110,3072630,0.0767725171261769,0.039956673486580815,-0.08799183167414214,12982.016929133857,37.83705309912108,july
439140,3072630,0.09245521982992581,-3.313452617627568e-4,-0.07539655290805466,14009.088779527558,37.60888071081109,july
439170,3072630,0.09707721472427355,0.001133494770467309,-0.11027412963023614,14840.90964566929,37.555694105569216,july
439200,3072630,0.12455174361146407,0.007080528546497133,-0.1394059786613694,15097.573031496064,37.78592913545049,july
439230,3072630,0.07792990142387733,0.03111001722864878,-0.11615704157166505,15207.398818897636,38.345686090367565,july
439260,3072630,0.12030175757737888,-0.006827907871327595,-0.09656259854935352,15721.19901574803,38.64860305836555,july
439290,3072630,0.13746282892891207,-0.006154151570797559,-0.11100046471486423,15024.993307086612,38.59414217161867,july
439320,3072630,0.0828536122245999,0.02615672349768249,-0.08636899747262006,14188.848622047244,38.48136112478966,july
439350,3072630,0.07400596870949266,0.03121601044159234,-0.07761529808773904,14244.12322834646,38.12155921138958,july
439380,3072630,0.085821633379474,0.03048672826790654,-0.07151709557483414,13195.556299212596,37.75166233437858,july
439410,3072630,0.13840348869575975,-0.011959420449234322,-0.07401057815064746,13842.763976377953,37.38416589551724,july
439440,3072630,0.13848069738480698,0.007464104443177809,-0.09678117002487113,13885.59960629921,37.12145645473498,july
439470,3072630,0.09148358138436097,-0.016333040035195777,-0.038534163228197776,14153.591732283463,37.08479568182486,july
439500,3072630,0.10127226463104326,0.019483461712732214,-0.0717434313283121,14090.862401574803,37.2128419017007,july
439530,3072630,0.1126527736375708,0.03903946074989468,-0.11014820396885204,15576.519881889766,37.470518133441715,july
439560,3072630,0.12078442204115454,0.04412145768062001,-0.1167325092391997,15368.662598425195,37.81611745850148,july
439590,3072630,0.11722382112021253,0.04472102598078652,-0.11898216226583978,15326.592716535433,38.24382227278056,july
439620,3072630,0.08997331300038124,0.025396284302028293,-0.09651566853457721,15384.45688976378,38.84670769796401,july
439650,3072630,0.0828418827194837,0.022328268240612834,-0.09402199904351985,15059.104527559055,39.454868499708084,july
439680,3072630,0.083681665437259245,0.030621471687968915,-0.09586735647946144,15269.369291338582,39.95263785557154,july
